order_id,customer_id,order_date,discount_amount,shipping_amount,order_status,payment_type
1000,162,2025-08-11,0.00,4.99,Completed,PayPal
1001,36,2024-05-09,0.00,4.99,Completed,Card
1002,156,2025-01-26,0.00,4.99,Completed,Bank Transfer
1003,56,2023-04-18,0.00,14.99,Completed,Card
1004,132,2025-07-15,0.00,6.99,Completed,PayPal
1005,71,2024-07-21,0.00,6.99,Completed,Card
1006,44,2023-10-17,0.00,6.99,Completed,Bank Transfer
1007,68,2023-08-26,0.08,4.99,Completed,PayPal
1008,28,2025-04-17,0.00,6.99,Completed,Bank Transfer
1009,43,2024-08-21,0.10,14.99,Completed,Cash
1010,75,2025-09-09,0.13,8.99,Completed,Card
1011,129,2025-06-04,0.00,4.99,Completed,PayPal
1012,19,2025-03-16,0.00,8.99,Completed,Bank Transfer
1013,7,2025-08-01,0.09,14.99,Completed,Cash
1014,11,2023-12-05,0.00,8.99,Completed,PayPal
1015,8,2023-04-21,0.00,6.99,Completed,Bank Transfer
1016,50,2025-10-05,0.00,8.99,Completed,PayPal
1017,110,2023-12-04,0.00,6.99,Completed,Bank Transfer
1018,30,2026-01-10,0.00,6.99,Completed,Bank Transfer
1019,12,2026-02-02,0.00,6.99,Completed,Card
1020,44,2023-02-01,0.00,8.99,Completed,PayPal
1021,153,2024-10-24,0.00,8.99,Completed,Cash
1022,135,2025-04-04,0.00,4.99,Completed,Bank Transfer
1023,150,2025-09-01,0.00,8.99,Completed,Cash
1024,81,2024-06-08,0.10,6.99,Completed,Card
1025,144,2025-08-25,0.00,4.99,Completed,Card
1026,107,2024-11-11,0.06,8.99,Completed,Bank Transfer
1027,43,2025-08-09,0.00,4.99,Completed,Bank Transfer
1028,89,2024-01-01,0.13,4.99,Completed,Cash
1029,12,2024-06-08,0.00,14.99,Completed,PayPal
1030,58,2025-08-05,0.00,8.99,Completed,Cash
1031,54,2023-06-16,0.07,4.99,Completed,Cash
1032,145,2023-11-30,0.14,6.99,Completed,Card
1033,100,2024-12-02,0.00,4.99,Completed,Card
1034,135,2023-02-16,0.09,14.99,Completed,PayPal
1035,121,2023-07-01,0.00,6.99,Completed,Bank Transfer
1036,71,2024-10-09,0.00,14.99,Completed,PayPal
1037,66,2024-01-05,0.00,14.99,Completed,PayPal
1038,67,2023-04-08,0.00,8.99,Completed,PayPal
1039,117,2024-03-09,0.10,6.99,Completed,Bank Transfer
1040,4,2023-07-05,0.07,14.99,Completed,Card
1041,149,2023-03-08,0.00,8.99,Completed,Card
1042,35,2024-08-23,0.07,6.99,Completed,Card
1043,1,2026-02-19,0.13,14.99,Completed,Cash
1044,44,2023-04-08,0.00,14.99,Completed,Cash
1045,124,2024-03-15,0.00,14.99,Completed,Card
1046,26,2025-04-29,0.00,14.99,Completed,PayPal
1047,8,2025-04-22,0.00,6.99,Completed,Card
1048,122,2023-12-05,0.00,4.99,Completed,Cash
1049,96,2024-11-22,0.00,6.99,Completed,Bank Transfer
1050,89,2023-02-07,0.00,8.99,Completed,Card
1051,12,2025-12-05,0.00,6.99,Completed,Cash
1052,31,2024-11-22,0.00,6.99,Completed,PayPal
1053,8,2023-12-12,0.00,14.99,Completed,Cash
1054,34,2025-11-28,0.06,8.99,Completed,PayPal
1055,145,2023-09-20,0.00,8.99,Completed,PayPal
1056,48,2024-12-10,0.00,4.99,Completed,Card
1057,154,2024-09-05,0.10,14.99,Completed,Cash
1058,81,2023-01-02,0.00,8.99,Completed,Cash
1059,134,2023-08-10,0.00,14.99,Completed,Bank Transfer
1060,9,2024-05-25,0.00,14.99,Completed,PayPal
1061,129,2024-04-13,0.00,4.99,Completed,Cash
1062,25,2026-02-07,0.00,6.99,Completed,Cash
1063,154,2024-09-14,0.11,6.99,Completed,PayPal
1064,118,2025-03-18,0.00,8.99,Completed,PayPal
1065,11,2023-04-25,0.00,4.99,Completed,Card
1066,66,2024-03-14,0.00,6.99,Completed,Cash
1067,86,2025-09-02,0.00,8.99,Completed,PayPal
1068,139,2024-07-14,0.14,8.99,Completed,Card
1069,39,2025-11-22,0.11,6.99,Completed,Bank Transfer
1070,3,2025-04-22,0.00,14.99,Completed,Card
1071,70,2025-02-22,0.00,6.99,Completed,Card
1072,117,2024-08-16,0.00,8.99,Completed,PayPal
1073,42,2024-07-14,0.00,14.99,Completed,Cash
1074,61,2025-02-12,0.00,4.99,Completed,Bank Transfer
1075,112,2023-03-10,0.00,4.99,Completed,Cash
1076,100,2023-04-03,0.00,8.99,Completed,Card
1077,67,2024-02-18,0.00,8.99,Completed,Bank Transfer
1078,18,2023-01-10,0.11,8.99,Completed,PayPal
1079,70,2023-03-06,0.00,14.99,Completed,Card
1080,64,2024-04-15,0.06,4.99,Completed,Bank Transfer
1081,2,2024-09-27,0.05,14.99,Completed,Card
1082,66,2024-06-17,0.00,4.99,Completed,Card
1083,149,2025-09-06,0.00,14.99,Completed,Bank Transfer
1084,27,2025-11-27,0.00,14.99,Completed,PayPal
1085,37,2025-11-25,0.13,6.99,Completed,PayPal
1086,109,2024-11-15,0.05,4.99,Completed,Bank Transfer
1087,14,2024-12-06,0.07,8.99,Completed,Cash
1088,100,2024-10-12,0.07,4.99,Completed,Card
1089,76,2025-05-10,0.00,6.99,Completed,Bank Transfer
1090,79,2025-01-25,0.06,4.99,Completed,Cash
1091,134,2025-04-03,0.00,6.99,Completed,PayPal
1092,111,2025-04-21,0.00,14.99,Completed,Card
1093,127,2023-08-05,0.00,6.99,Completed,Card
1094,116,2023-02-18,0.00,4.99,Completed,Bank Transfer
1095,81,2023-02-06,0.00,4.99,Completed,Card
1096,107,2023-05-03,0.00,8.99,Completed,Bank Transfer
1097,162,2023-10-16,0.00,8.99,Completed,Bank Transfer
1098,96,2024-06-12,0.00,4.99,Completed,PayPal
1099,78,2024-06-29,0.07,6.99,Completed,PayPal
1100,75,2024-02-20,0.00,4.99,Completed,Card
1101,159,2025-06-22,0.11,14.99,Completed,PayPal
1102,149,2024-05-31,0.00,4.99,Completed,Bank Transfer
1103,96,2023-02-03,0.00,14.99,Completed,Card
1104,101,2023-02-02,0.00,6.99,Completed,PayPal
1105,74,2023-11-01,0.15,14.99,Completed,Card
1106,58,2024-10-18,0.07,8.99,Completed,PayPal
1107,114,2026-01-14,0.12,6.99,Completed,Cash
1108,30,2025-02-02,0.14,14.99,Completed,Card
1109,31,2023-12-23,0.15,4.99,Completed,Card
1110,82,2023-08-08,0.00,8.99,Completed,PayPal
1111,127,2025-05-21,0.00,14.99,Completed,Card
1112,120,2024-07-12,0.00,8.99,Completed,Card
1113,44,2025-06-27,0.00,6.99,Completed,Bank Transfer
1114,121,2023-02-01,0.09,6.99,Completed,PayPal
1115,78,2025-10-05,0.06,8.99,Completed,PayPal
1116,28,2023-06-05,0.00,6.99,Completed,PayPal
1117,16,2024-05-05,0.14,4.99,Completed,Card
1118,138,2023-01-18,0.00,8.99,Completed,Cash
1119,126,2026-01-23,0.00,8.99,Completed,Card
1120,162,2025-10-10,0.00,6.99,Completed,Bank Transfer
1121,97,2025-03-24,0.11,8.99,Completed,Bank Transfer
1122,33,2024-02-25,0.00,4.99,Completed,Cash
1123,1,2025-06-19,0.06,4.99,Completed,Bank Transfer
1124,155,2023-12-24,0.00,6.99,Completed,Cash
1125,38,2023-06-26,0.00,14.99,Completed,Cash
1126,44,2023-05-18,0.11,6.99,Completed,PayPal
1127,42,2025-05-12,0.11,4.99,Completed,Cash
1128,53,2025-08-07,0.00,6.99,Completed,Bank Transfer
1129,70,2024-12-12,0.07,6.99,Completed,Bank Transfer
1130,95,2024-09-01,0.14,8.99,Completed,Bank Transfer
1131,3,2025-01-02,0.00,8.99,Completed,Cash
1132,25,2026-01-08,0.00,14.99,Completed,Bank Transfer
1133,109,2023-01-10,0.00,4.99,Completed,Cash
1134,73,2023-09-10,0.06,6.99,Completed,Card
1135,42,2024-10-11,0.00,8.99,Completed,Cash
1136,106,2025-12-23,0.15,8.99,Completed,Card
1137,121,2024-03-10,0.00,4.99,Completed,PayPal
1138,151,2025-02-09,0.00,14.99,Completed,Card
1139,71,2025-05-18,0.00,4.99,Completed,PayPal
1140,51,2024-10-23,0.14,8.99,Completed,Bank Transfer
1141,51,2025-10-14,0.00,8.99,Completed,Card
1142,126,2024-01-01,0.00,6.99,Completed,Bank Transfer
1143,39,2025-02-14,0.00,4.99,Completed,Card
1144,132,2025-07-20,0.00,8.99,Completed,Card
1145,114,2023-10-07,0.00,14.99,Completed,Bank Transfer
1146,58,2024-07-21,0.00,6.99,Completed,Cash
1147,155,2025-11-01,0.00,6.99,Completed,Cash
1148,124,2024-08-18,0.00,14.99,Completed,PayPal
1149,148,2024-02-12,0.00,4.99,Completed,Cash
1150,31,2023-05-06,0.10,8.99,Completed,Card
1151,8,2023-05-07,0.00,8.99,Completed,Card
1152,134,2024-12-03,0.00,4.99,Completed,PayPal
1153,80,2025-09-21,0.11,8.99,Completed,Card
1154,54,2024-12-02,0.00,6.99,Completed,Card
1155,41,2025-10-12,0.00,8.99,Completed,Bank Transfer
1156,22,2025-04-21,0.00,4.99,Completed,PayPal
1157,154,2025-08-08,0.00,14.99,Completed,PayPal
1158,144,2023-10-12,0.00,4.99,Completed,Card
1159,35,2024-11-25,0.00,4.99,Completed,Cash
1160,32,2023-04-23,0.07,8.99,Completed,Bank Transfer
1161,77,2026-01-28,0.00,6.99,Completed,Card
1162,146,2023-01-30,0.00,4.99,Completed,Card
1163,137,2023-08-22,0.00,14.99,Completed,PayPal
1164,153,2025-01-20,0.00,4.99,Completed,PayPal
1165,78,2024-11-23,0.00,14.99,Completed,Card
1166,43,2024-10-29,0.00,14.99,Completed,Bank Transfer
1167,73,2025-10-15,0.00,8.99,Completed,Cash
1168,123,2024-12-13,0.08,14.99,Completed,Bank Transfer
1169,5,2025-10-01,0.00,8.99,Completed,Bank Transfer
1170,10,2025-05-13,0.00,8.99,Completed,Card
1171,121,2024-07-04,0.00,6.99,Completed,Cash
1172,58,2025-12-20,0.00,6.99,Completed,PayPal
1173,104,2023-02-22,0.00,6.99,Completed,Bank Transfer
1174,104,2024-01-29,0.14,6.99,Completed,Cash
1175,107,2025-08-28,0.00,8.99,Completed,PayPal
1176,128,2023-12-01,0.00,8.99,Completed,PayPal
1177,43,2024-08-15,0.09,8.99,Completed,Bank Transfer
1178,138,2024-04-09,0.00,4.99,Completed,Cash
1179,148,2025-05-30,0.00,4.99,Completed,Cash
1180,137,2025-09-20,0.08,14.99,Completed,Card
1181,147,2026-02-22,0.00,6.99,Completed,Bank Transfer
1182,64,2024-01-11,0.00,6.99,Completed,Bank Transfer
1183,22,2025-03-30,0.00,8.99,Completed,PayPal
1184,49,2024-11-20,0.00,8.99,Completed,Card
1185,149,2026-02-02,0.00,8.99,Completed,Cash
1186,52,2025-01-31,0.00,14.99,Completed,Bank Transfer
1187,78,2023-06-17,0.00,4.99,Completed,Card
1188,122,2023-12-12,0.00,6.99,Completed,Bank Transfer
1189,79,2025-04-28,0.00,14.99,Completed,Card
1190,48,2024-04-05,0.00,6.99,Completed,Cash
1191,63,2024-05-30,0.00,4.99,Completed,Bank Transfer
1192,15,2026-01-28,0.00,4.99,Completed,PayPal
1193,43,2023-07-21,0.00,14.99,Completed,Card
1194,123,2024-11-02,0.00,6.99,Completed,Cash
1195,81,2024-02-12,0.00,6.99,Completed,Bank Transfer
1196,18,2023-04-10,0.00,6.99,Completed,Bank Transfer
1197,5,2023-10-30,0.00,6.99,Completed,Card
1198,124,2023-11-09,0.00,8.99,Completed,PayPal
1199,3,2024-06-25,0.00,4.99,Completed,PayPal
1200,1,2023-01-19,0.00,6.99,Completed,Card
1201,119,2024-02-20,0.00,14.99,Completed,Bank Transfer
1202,71,2025-01-20,0.12,14.99,Completed,Cash
1203,152,2025-02-01,0.00,8.99,Completed,Card
1204,5,2025-06-18,0.12,4.99,Completed,Bank Transfer
1205,56,2024-02-14,0.12,4.99,Completed,Bank Transfer
1206,109,2025-07-23,0.00,14.99,Completed,Bank Transfer
1207,43,2024-07-19,0.00,14.99,Completed,Card
1208,30,2024-08-17,0.00,8.99,Completed,Card
1209,57,2024-11-17,0.14,8.99,Completed,Cash
1210,108,2024-07-08,0.00,8.99,Completed,PayPal
1211,154,2024-07-21,0.00,8.99,Completed,Cash
1212,138,2023-07-23,0.00,4.99,Completed,PayPal
1213,128,2023-02-17,0.06,14.99,Completed,Card
1214,59,2023-08-07,0.12,4.99,Completed,Card
1215,124,2023-09-05,0.08,4.99,Completed,Cash
1216,105,2023-07-28,0.08,6.99,Completed,PayPal
1217,37,2024-09-26,0.00,8.99,Completed,Cash
1218,94,2025-09-24,0.00,6.99,Completed,Bank Transfer
1219,124,2025-12-24,0.00,6.99,Completed,Card
1220,142,2025-12-03,0.00,6.99,Completed,Cash
1221,12,2023-09-04,0.11,6.99,Completed,Cash
1222,11,2024-10-09,0.00,6.99,Completed,Bank Transfer
1223,144,2024-05-19,0.00,6.99,Completed,Card
1224,94,2024-08-14,0.12,14.99,Completed,Bank Transfer
1225,132,2024-12-06,0.00,6.99,Completed,PayPal
1226,130,2024-04-29,0.00,4.99,Completed,Card
1227,106,2023-02-20,0.00,4.99,Completed,Card
1228,70,2024-08-21,0.00,14.99,Completed,Card
1229,40,2023-04-06,0.00,4.99,Completed,PayPal
1230,28,2025-02-01,0.05,8.99,Completed,PayPal
1231,61,2024-02-23,0.00,6.99,Completed,PayPal
1232,53,2024-11-29,0.00,6.99,Completed,Card
1233,11,2023-04-11,0.00,14.99,Completed,Bank Transfer
1234,85,2023-02-19,0.00,4.99,Completed,Bank Transfer
1235,127,2024-01-29,0.00,14.99,Completed,Bank Transfer
1236,113,2023-03-15,0.00,14.99,Completed,Card
1237,111,2023-03-14,0.00,4.99,Completed,Card
1238,140,2023-03-26,0.12,14.99,Completed,Bank Transfer
1239,158,2025-09-29,0.00,8.99,Completed,PayPal
1240,151,2023-03-29,0.00,8.99,Completed,Bank Transfer
1241,152,2023-09-17,0.00,14.99,Completed,PayPal
1242,63,2023-02-25,0.00,6.99,Completed,Card
1243,112,2023-06-01,0.00,8.99,Completed,Card
1244,43,2025-02-04,0.00,8.99,Completed,Bank Transfer
1245,141,2023-01-15,0.00,4.99,Completed,Bank Transfer
1246,40,2025-09-14,0.00,4.99,Completed,Cash
1247,122,2026-01-13,0.00,14.99,Completed,Bank Transfer
1248,9,2024-02-05,0.00,14.99,Completed,PayPal
1249,64,2023-06-27,0.00,8.99,Completed,Bank Transfer
1250,81,2023-03-12,0.14,14.99,Completed,PayPal
1251,92,2026-02-01,0.00,4.99,Completed,PayPal
1252,37,2023-04-17,0.12,14.99,Completed,Bank Transfer
1253,28,2024-05-01,0.00,8.99,Completed,PayPal
1254,90,2024-10-05,0.00,4.99,Completed,PayPal
1255,53,2024-11-28,0.00,6.99,Completed,Bank Transfer
1256,41,2024-10-08,0.00,8.99,Completed,Bank Transfer
1257,77,2025-07-08,0.00,6.99,Completed,Cash
1258,108,2023-08-02,0.06,8.99,Completed,Bank Transfer
1259,119,2025-10-09,0.00,6.99,Completed,Card
1260,12,2024-02-07,0.00,8.99,Completed,Cash
1261,58,2024-06-25,0.00,4.99,Completed,Card
1262,144,2025-10-15,0.07,6.99,Completed,Bank Transfer
1263,20,2025-10-11,0.00,8.99,Completed,PayPal
1264,60,2023-03-02,0.00,8.99,Completed,PayPal
1265,33,2023-08-05,0.00,4.99,Completed,Cash
1266,137,2026-01-14,0.00,8.99,Completed,PayPal
1267,14,2023-10-13,0.07,14.99,Completed,Card
1268,47,2025-05-17,0.07,6.99,Completed,Bank Transfer
1269,153,2025-06-17,0.00,4.99,Completed,Bank Transfer
1270,1,2024-12-08,0.00,6.99,Completed,Card
1271,152,2024-08-24,0.09,8.99,Completed,Cash
1272,44,2024-08-13,0.07,14.99,Completed,PayPal
1273,64,2023-08-23,0.11,6.99,Completed,Bank Transfer
1274,15,2023-03-22,0.00,4.99,Completed,PayPal
1275,84,2025-06-09,0.00,4.99,Completed,Cash
1276,125,2025-12-21,0.00,4.99,Completed,PayPal
1277,40,2024-12-07,0.00,14.99,Completed,Card
1278,7,2025-10-28,0.00,4.99,Completed,Cash
1279,110,2023-08-28,0.00,6.99,Completed,Card
1280,65,2024-10-29,0.00,8.99,Completed,PayPal
1281,65,2024-06-16,0.00,4.99,Completed,PayPal
1282,69,2024-01-15,0.00,14.99,Completed,Cash
1283,105,2024-06-17,0.00,8.99,Completed,Cash
1284,85,2024-03-14,0.00,8.99,Completed,PayPal
1285,79,2024-11-23,0.00,14.99,Completed,Bank Transfer
1286,148,2025-06-07,0.00,6.99,Completed,Bank Transfer
1287,12,2024-05-19,0.11,14.99,Completed,PayPal
1288,151,2024-08-12,0.08,4.99,Completed,PayPal
1289,21,2024-10-27,0.00,14.99,Completed,Cash
1290,48,2024-08-23,0.05,4.99,Completed,Card
1291,21,2024-08-05,0.00,4.99,Completed,Cash
1292,151,2023-07-06,0.00,8.99,Completed,Bank Transfer
1293,10,2024-03-09,0.00,6.99,Completed,PayPal
1294,67,2026-01-02,0.00,14.99,Completed,Cash
1295,123,2024-07-05,0.00,4.99,Completed,Cash
1296,135,2025-05-15,0.00,4.99,Completed,PayPal
1297,108,2024-10-25,0.12,14.99,Completed,PayPal
1298,106,2023-04-26,0.00,6.99,Completed,Cash
1299,10,2025-11-01,0.00,14.99,Completed,Cash
1300,125,2024-03-10,0.00,14.99,Completed,Card
1301,73,2025-05-25,0.00,14.99,Completed,PayPal
1302,20,2025-04-16,0.00,4.99,Completed,Card
1303,126,2025-03-15,0.00,8.99,Completed,Card
1304,23,2024-09-15,0.00,14.99,Completed,Card
1305,80,2025-10-30,0.00,6.99,Completed,Bank Transfer
1306,144,2023-02-24,0.00,8.99,Completed,Bank Transfer
1307,72,2024-04-27,0.11,14.99,Completed,Bank Transfer
1308,75,2024-05-28,0.14,4.99,Completed,Bank Transfer
1309,117,2023-06-01,0.00,4.99,Completed,Card
1310,18,2023-10-19,0.15,14.99,Completed,Bank Transfer
1311,155,2025-08-29,0.00,4.99,Completed,Card
1312,148,2023-07-28,0.00,6.99,Completed,Card
1313,73,2026-02-07,0.00,14.99,Completed,Bank Transfer
1314,162,2023-04-24,0.00,4.99,Completed,PayPal
1315,151,2023-05-24,0.13,8.99,Completed,Cash
1316,126,2023-02-19,0.08,14.99,Completed,Bank Transfer
1317,57,2026-01-28,0.07,8.99,Completed,Cash
1318,128,2026-02-17,0.00,4.99,Completed,Cash
1319,82,2024-10-15,0.00,14.99,Completed,PayPal
1320,110,2023-12-08,0.00,6.99,Completed,Cash
1321,15,2023-06-16,0.00,14.99,Completed,Bank Transfer
1322,43,2024-03-10,0.00,6.99,Completed,PayPal
1323,143,2024-11-08,0.00,8.99,Completed,PayPal
1324,10,2024-03-15,0.10,8.99,Completed,Bank Transfer
1325,162,2023-11-14,0.00,4.99,Completed,Cash
1326,41,2024-01-20,0.11,4.99,Completed,Cash
1327,23,2024-11-19,0.00,4.99,Completed,Cash
1328,25,2024-04-21,0.00,14.99,Completed,Cash
1329,146,2025-02-28,0.10,8.99,Completed,Card
1330,41,2025-02-25,0.00,4.99,Completed,Cash
1331,88,2025-12-10,0.00,6.99,Completed,Bank Transfer
1332,30,2023-12-06,0.12,14.99,Completed,Bank Transfer
1333,88,2024-03-21,0.00,6.99,Completed,Bank Transfer
1334,50,2025-10-25,0.00,4.99,Completed,PayPal
1335,35,2023-02-06,0.00,6.99,Completed,Bank Transfer
1336,92,2024-05-27,0.00,6.99,Completed,Bank Transfer
1337,141,2024-06-12,0.00,4.99,Completed,Cash
1338,65,2023-01-12,0.07,8.99,Completed,PayPal
1339,101,2024-10-24,0.00,6.99,Completed,Cash
1340,37,2025-10-15,0.05,14.99,Completed,PayPal
1341,86,2024-11-28,0.00,6.99,Completed,PayPal
1342,92,2023-09-13,0.00,6.99,Completed,PayPal
1343,88,2024-06-29,0.08,4.99,Completed,PayPal
1344,51,2024-04-04,0.00,4.99,Completed,Card
1345,47,2023-08-05,0.00,14.99,Completed,Bank Transfer
1346,66,2025-05-19,0.00,6.99,Completed,Bank Transfer
1347,101,2025-01-04,0.00,8.99,Completed,PayPal
1348,93,2023-10-07,0.00,14.99,Completed,PayPal
1349,25,2023-09-08,0.00,6.99,Completed,PayPal
1350,75,2024-09-09,0.00,14.99,Completed,Cash
1351,94,2024-11-01,0.00,4.99,Completed,Card
1352,71,2025-02-12,0.00,4.99,Completed,Bank Transfer
1353,109,2025-07-21,0.00,8.99,Completed,Cash
1354,121,2025-01-19,0.00,4.99,Completed,Cash
1355,152,2024-02-17,0.13,4.99,Completed,Bank Transfer
1356,45,2025-03-28,0.10,4.99,Completed,PayPal
1357,38,2024-06-27,0.00,14.99,Completed,Cash
1358,56,2024-09-21,0.00,14.99,Completed,Card
1359,131,2025-09-08,0.11,8.99,Completed,PayPal
1360,102,2024-08-08,0.00,14.99,Completed,Bank Transfer
1361,30,2023-08-24,0.00,14.99,Completed,Cash
1362,98,2025-10-12,0.00,6.99,Completed,Bank Transfer
1363,73,2024-10-23,0.00,14.99,Completed,Bank Transfer
1364,47,2023-04-20,0.00,14.99,Completed,Card
1365,89,2023-06-30,0.00,4.99,Completed,PayPal
1366,97,2023-02-05,0.00,14.99,Completed,Bank Transfer
1367,94,2024-08-23,0.13,8.99,Completed,Card
1368,96,2023-08-14,0.00,6.99,Completed,PayPal
1369,18,2024-05-10,0.13,8.99,Completed,Card
1370,61,2024-09-12,0.00,4.99,Completed,Cash
1371,73,2026-01-07,0.00,6.99,Completed,Cash
1372,98,2023-03-08,0.00,6.99,Completed,Bank Transfer
1373,46,2026-01-29,0.00,6.99,Completed,Card
1374,12,2025-09-06,0.00,8.99,Completed,Card
1375,51,2024-05-12,0.00,14.99,Completed,Cash
1376,159,2024-04-05,0.00,4.99,Completed,Cash
1377,109,2023-06-08,0.00,14.99,Completed,Bank Transfer
1378,151,2024-03-10,0.00,6.99,Completed,Cash
1379,117,2024-11-04,0.06,4.99,Completed,Bank Transfer
1380,98,2023-09-02,0.00,8.99,Completed,Cash
1381,117,2025-02-16,0.00,4.99,Completed,Cash
1382,153,2024-10-01,0.05,6.99,Completed,PayPal
1383,115,2025-12-09,0.00,14.99,Completed,PayPal
1384,135,2023-05-02,0.00,14.99,Completed,Cash
1385,25,2025-01-29,0.07,6.99,Completed,Cash
1386,115,2024-05-16,0.00,14.99,Completed,PayPal
1387,21,2025-09-13,0.14,14.99,Completed,Card
1388,84,2023-04-11,0.07,6.99,Completed,Bank Transfer
1389,149,2025-02-18,0.00,4.99,Completed,PayPal
1390,89,2023-02-16,0.00,8.99,Completed,Bank Transfer
1391,56,2023-01-07,0.00,4.99,Completed,Card
1392,3,2023-03-15,0.00,4.99,Completed,Bank Transfer
1393,68,2023-06-27,0.00,4.99,Completed,Card
1394,155,2024-10-22,0.00,6.99,Completed,Cash
1395,51,2023-10-13,0.00,14.99,Completed,Card
1396,114,2024-06-19,0.00,8.99,Completed,Bank Transfer
1397,81,2025-03-07,0.12,14.99,Completed,PayPal
1398,44,2023-07-13,0.00,8.99,Completed,Card
1399,24,2023-02-08,0.11,8.99,Completed,PayPal
1400,71,2023-03-19,0.00,14.99,Completed,Bank Transfer
1401,17,2023-03-31,0.00,4.99,Completed,PayPal
1402,88,2025-10-03,0.06,4.99,Completed,PayPal
1403,134,2023-04-22,0.00,14.99,Completed,Bank Transfer
1404,93,2024-09-19,0.00,6.99,Completed,Bank Transfer
1405,96,2023-04-10,0.00,4.99,Completed,Cash
1406,20,2025-09-15,0.15,4.99,Completed,Card
1407,25,2023-10-20,0.08,4.99,Completed,Cash
1408,134,2025-11-12,0.00,8.99,Completed,Bank Transfer
1409,115,2025-07-08,0.14,14.99,Completed,PayPal
1410,149,2024-06-20,0.00,6.99,Completed,PayPal
1411,63,2023-11-29,0.00,8.99,Completed,Bank Transfer
1412,139,2024-11-02,0.00,14.99,Completed,PayPal
1413,114,2024-03-05,0.12,6.99,Completed,Cash
1414,143,2023-12-26,0.12,8.99,Completed,PayPal
1415,68,2024-09-08,0.00,6.99,Completed,Card
1416,92,2023-08-15,0.00,14.99,Completed,Cash
1417,45,2023-11-22,0.00,4.99,Completed,PayPal
1418,70,2025-11-20,0.00,8.99,Completed,Cash
1419,87,2025-08-29,0.00,6.99,Completed,PayPal
1420,110,2024-08-09,0.00,14.99,Completed,Cash
1421,64,2024-09-16,0.00,14.99,Completed,Cash
1422,143,2023-11-27,0.06,6.99,Completed,Bank Transfer
1423,13,2024-05-28,0.11,4.99,Completed,PayPal
1424,151,2025-03-28,0.12,4.99,Completed,Cash
1425,36,2023-10-22,0.00,6.99,Completed,Bank Transfer
1426,109,2024-07-19,0.00,8.99,Completed,Cash
1427,71,2023-08-31,0.06,4.99,Completed,Cash
1428,55,2025-03-13,0.00,4.99,Completed,Bank Transfer
1429,38,2025-06-22,0.00,14.99,Completed,Card
1430,143,2025-01-23,0.00,4.99,Completed,Card
1431,100,2026-01-26,0.00,4.99,Completed,Bank Transfer
1432,86,2023-08-21,0.00,8.99,Completed,Cash
1433,128,2024-06-19,0.09,4.99,Completed,Card
1434,95,2024-05-30,0.00,4.99,Completed,Card
1435,2,2025-09-17,0.00,8.99,Completed,Bank Transfer
1436,131,2025-02-17,0.12,8.99,Completed,Cash
1437,21,2023-10-23,0.13,4.99,Completed,Card
1438,99,2024-08-10,0.06,6.99,Completed,Card
1439,49,2024-06-03,0.00,6.99,Completed,Card
1440,96,2024-03-15,0.00,8.99,Completed,Card
1441,66,2024-05-21,0.11,4.99,Completed,Bank Transfer
1442,36,2023-11-07,0.00,8.99,Completed,Card
1443,118,2023-10-15,0.00,8.99,Completed,PayPal
1444,91,2025-09-03,0.00,4.99,Completed,Cash
1445,29,2025-07-25,0.00,4.99,Completed,PayPal
1446,8,2024-11-26,0.10,4.99,Completed,PayPal
1447,4,2023-09-17,0.00,8.99,Completed,Bank Transfer
1448,57,2023-10-24,0.00,6.99,Completed,Cash
1449,105,2023-03-29,0.00,4.99,Completed,Bank Transfer
1450,127,2024-11-09,0.00,4.99,Completed,Cash
1451,36,2025-12-30,0.00,8.99,Completed,Cash
1452,95,2024-11-28,0.00,8.99,Completed,Bank Transfer
1453,14,2024-10-06,0.00,4.99,Completed,Bank Transfer
1454,94,2024-10-25,0.00,4.99,Completed,PayPal
1455,82,2024-01-26,0.00,14.99,Completed,Card
1456,140,2025-10-23,0.12,8.99,Completed,PayPal
1457,114,2025-07-17,0.07,4.99,Completed,Cash
1458,16,2024-07-27,0.00,8.99,Completed,Bank Transfer
1459,31,2023-05-09,0.11,4.99,Completed,Card
1460,87,2024-12-16,0.00,8.99,Completed,PayPal
1461,88,2024-12-10,0.00,6.99,Completed,Bank Transfer
1462,76,2024-04-15,0.00,14.99,Completed,Bank Transfer
1463,61,2024-01-31,0.00,14.99,Completed,Bank Transfer
1464,11,2023-03-05,0.00,6.99,Completed,Card
1465,75,2023-06-20,0.00,6.99,Completed,Bank Transfer
1466,141,2025-12-04,0.00,6.99,Completed,Bank Transfer
1467,12,2025-07-12,0.11,6.99,Completed,PayPal
1468,17,2024-02-19,0.00,6.99,Completed,PayPal
1469,128,2023-05-01,0.00,6.99,Completed,Bank Transfer
1470,37,2024-01-03,0.11,6.99,Completed,Card
1471,145,2025-05-24,0.00,6.99,Completed,Card
1472,39,2023-07-16,0.00,4.99,Completed,Cash
1473,105,2026-01-01,0.07,6.99,Completed,Bank Transfer
1474,116,2023-04-11,0.00,4.99,Completed,Cash
1475,99,2023-10-19,0.00,6.99,Completed,Bank Transfer
1476,51,2025-05-18,0.14,4.99,Completed,Cash
1477,98,2023-02-25,0.00,4.99,Completed,PayPal
1478,97,2025-08-13,0.00,4.99,Completed,Card
1479,44,2025-04-30,0.07,4.99,Completed,PayPal
